prompt_id,prompt,category,difficulty,expected_reasoning,prompt_length,word_count,estimated_input_tokens,contains_code,contains_math,contains_json,contains_markdown,contains_numbers,contains_question,reasoning_score,technical_complexity,reasoning_depth,task_complexity,constraint_complexity,context_complexity,complexity_score,local_latency_ms,remote_latency_ms,local_cost,remote_cost,local_quality_score,remote_quality_score,label
translation_019,"Translate the following financial report excerpt from English into Portuguese (Brazilian), maintaining formal register and financial terminology: 'The consolidated net revenue for the fiscal year reached $2.4 billion, representing a 14% year-over-year increase. Operating expenses were partially offset by efficiency gains in supply chain management, resulting in an EBITDA margin improvement of 2.3 percentage points compared to the prior year.'",translation,hard,high,446,60,112,0,0,0,0,1,0,3,0.225,0.3024,0.3,0.0,0.1451,0.2635,4039,2588,0.0,0.00205,0.2421,0.7368,REMOTE
translation_020,"Translate the following software localisation string set from English into French and Japanese simultaneously. For each string, provide both translations: ['Account settings', 'Manage your subscription', 'Billing history', 'Cancel plan', 'Upgrade to Pro', 'Two-factor authentication', 'Connected devices', 'Privacy preferences'].",translation,hard,high,329,38,83,0,0,1,0,0,0,1,0.0,0.0,0.2,0.0,0.1819,0.0646,3725,2541,0.0,0.002168,0.3495,0.7868,REMOTE
translation_021,"Translate this sentence into French, Spanish, and German: 'Thank you for your inquiry. A representative will contact you shortly.'",translation,easy,low,130,19,33,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0683,0.0555,3231,2500,0.0,0.001472,0.3258,0.7947,REMOTE
translation_022,"Translate this simple recipe card into Italian: 'Boil water, add a pinch of salt, cook pasta for 9 minutes, drain and mix with tomato sauce.'",translation,easy,low,141,25,36,0,0,0,0,1,0,1,0.0,0.0,0.2,0.0,0.0723,0.0558,3386,2439,0.0,0.00085,0.1976,0.4801,REMOTE
translation_023,"Translate these user interface labels from English to Japanese: 'Home', 'Settings', 'Profile', 'Edit Account', 'Cancel', 'Submit Changes'.",translation,easy,low,138,17,35,1,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.2004,0.066,3325,2532,0.0,0.001247,0.2666,0.8897,REMOTE
translation_024,"Translate this greeting email from English to Portuguese: 'Dear client, we are excited to invite you to our annual conference next month. Please RSVP.'",translation,easy,low,151,24,38,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.075,0.056,3292,2481,0.0,0.001625,0.2161,0.7913,REMOTE
translation_025,Translate this warning sign into German: 'Danger: High voltage. Do not touch. Authorized personnel only.',translation,easy,low,105,15,27,0,0,0,0,0,0,1,0.0,0.0,0.2,0.06,0.0596,0.062,2437,2462,0.0,0.001527,0.2871,0.85,REMOTE
translation_026,Translate this simple sentence into Chinese: 'Where is the nearest subway station? I need to catch a train at 5 PM.',translation,easy,low,116,21,29,0,0,0,0,1,1,1,0.0,0.0,0.2,0.0,0.0626,0.055,2303,2661,0.0,0.001423,0.1347,0.8021,REMOTE
translation_027,"Translate this customer feedback comment from Spanish to English: 'El servicio fue excelente, pero la comida tardo demasiado en llegar a la mesa.'",translation,easy,low,146,23,37,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0737,0.0559,2263,2343,0.0,0.000492,0.2041,0.3423,LOCAL
translation_028,Translate this welcome message into Arabic: 'Welcome to our hotel. We hope you enjoy your stay with us. Let us know if you need anything.',translation,easy,low,138,25,35,1,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.071,0.0557,3258,2762,0.0,0.001767,0.1839,0.82,REMOTE
translation_029,"Translate this simple sentence from French to English: 'S'il vous plaît, apportez-moi l'addition quand vous aurez un moment.'",translation,easy,low,125,18,32,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0669,0.0554,2840,2369,0.0,0.00061,0.2761,0.4989,REMOTE
translation_030,"Translate these common business idioms into Spanish: 'Touch base', 'Keep me in the loop', 'Get the ball rolling'.",translation,easy,low,113,18,29,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0626,0.055,3260,2602,0.0,0.002253,0.2916,0.9824,REMOTE
translation_031,Translate this instruction list into Korean: '1. Unpack the box. 2. Connect the power cord. 3. Turn on the device. 4. Follow the setup assistant.',translation,easy,low,146,25,37,0,0,0,0,1,0,1,0.0,0.0,0.2,0.0,0.0737,0.0559,3482,2391,0.0,0.000543,0.4002,0.3972,LOCAL
translation_032,Translate this brief status message into Russian: 'Server maintenance is currently in progress. Please try again in 30 minutes.',translation,easy,low,128,19,32,0,0,0,0,1,0,1,0.0,0.0,0.2,0.0,0.0669,0.0554,3225,2419,0.0,0.00119,0.1211,0.5676,REMOTE
translation_033,Translate this short text from Portuguese to English: 'Gostaria de agendar uma reuniao para discutir o novo projeto na proxima segunda-feira.',translation,easy,low,142,21,36,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0723,0.0558,2221,2359,0.0,0.00077,0.1991,0.5022,REMOTE
translation_034,Translate this question into Hindi: 'What is the price of this book and does it include a CD?',translation,easy,low,94,18,24,0,0,0,0,0,1,1,0.0,0.0,0.4,0.0,0.0551,0.1044,3121,2553,0.0,0.00117,0.1161,0.7321,REMOTE
translation_035,Translate this status update from English to Italian: 'Your order has been shipped and will arrive by Thursday.',translation,easy,low,112,18,28,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0611,0.0549,3187,2295,0.0,0.00022,0.1761,0.1611,LOCAL
translation_036,Translate this simple notification into Turkish: 'Password reset successful. You can now log in with your new credentials.',translation,easy,low,123,18,31,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0655,0.0552,2354,2285,0.0,0.000267,0.1611,0.2439,LOCAL
translation_037,Translate this short paragraph from Spanish to English: 'Nuestra empresa se dedica a la creacion de soluciones de software de alta calidad para empresas de todo el mundo.',translation,easy,low,171,28,43,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0813,0.0565,2366,2281,0.0,0.000527,0.2026,0.3103,LOCAL
translation_038,Translate this simple warning into Japanese: 'Caution: Wet floor. Walk slowly.',translation,easy,low,79,11,20,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0487,0.0539,1892,2579,0.0,0.00117,0.1161,0.709,REMOTE
translation_039,Translate this simple phrase into Swedish: 'Merry Christmas and a Happy New Year to you and your family!',translation,easy,low,105,18,27,0,0,0,0,0,0,1,0.0,0.0,0.3,0.0,0.0596,0.0798,2165,2455,0.0,0.001428,0.1761,0.8655,REMOTE
translation_040,"Translate this customer greeting from French to German: 'Bonjour, comment puis-je vous aider aujourd'hui?'",translation,easy,low,106,14,27,0,0,0,0,0,1,1,0.0,0.0,0.2,0.0,0.0596,0.0548,1925,2348,0.0,0.001078,0.1798,0.7384,REMOTE
translation_041,"Translate this B2B SaaS licensing agreement clause from English to Japanese, maintaining formal legal terminology (Keigo) and exact legal definitions: 'The licensee is granted a non-transferable, non-exclusive license to utilize the software in accordance with the terms herein.'",translation,medium,medium,279,38,70,0,0,0,0,0,0,2,0.375,0.0,0.2,0.0,0.1106,0.1713,3583,2758,0.0,0.002705,0.1342,0.9595,REMOTE
translation_042,"Translate this technical API documentation snippet from English to French, ensuring standard tech terms (like 'endpoints', 'rate limiting', 'payload') are localized correctly for French developers: 'Each endpoint requires authentication. Rate limiting is enforced at 100 requests per minute. The payload must be JSON formatted.'",translation,medium,medium,328,44,82,0,0,0,0,1,0,1,0.144,0.0,0.2,0.12,0.178,0.1218,3749,2961,0.0,0.003685,0.2279,0.7613,REMOTE
translation_043,"Translate this medical discharge summary from Spanish to English, preserving technical pathology and clinical vocabulary: 'Paciente masculino presenta cuadro de colecistitis aguda. Se realiza colecistectomia laparoscopica sin complicaciones. Se indica reposo absoluto y dieta blanda.'",translation,medium,medium,284,35,71,0,0,0,0,0,0,2,0.5625,0.0,0.2,0.0,0.1116,0.2277,3719,2589,0.0,0.001657,0.3025,0.7464,REMOTE
translation_044,"Translate this corporate policy regarding whistleblower protection from English to Portuguese, adapting formatting to fit local labor conventions: 'All employees may report violations anonymously without fear of retaliation or adverse employment action.'",translation,medium,medium,254,32,64,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.1047,0.0584,3501,4397,0.0,0.02194,0.2211,0.7094,REMOTE
translation_045,"Translate this historical letter from German to English, preserving the archaic tone, formatting, and complex syntax of the original 19th-century text: 'Es ist mir ein dringendes Bedürfnis, Ihnen meine tiefempfundene Dankbarkeit für Ihre fortwährende Unterstützung in diesen schwierigen Zeiten auszudrücken.'",translation,medium,medium,308,40,77,0,0,0,0,0,0,1,0.0,0.0,0.2,0.1,0.1172,0.0714,3426,2855,0.0,0.004292,0.2326,0.9478,REMOTE
translation_046,"Translate this financial balance sheet commentary from English to Simplified Chinese, using accurate Chinese banking terminology for assets, liabilities, and equity: 'The company's liquid assets increased by 15%, offset by long-term liabilities, leading to a net equity growth.'",translation,medium,medium,278,38,70,0,0,0,0,1,0,3,0.375,0.4875,0.2,0.0,0.1106,0.3495,3646,2803,0.0,0.000845,0.1299,0.2266,LOCAL
translation_047,"Translate this user guide for a complex mechanical assembly from English to Spanish, ensuring terms for parts ('gasket', 'washer', 'tensioner bolt') are translated with technical accuracy: 'Ensure the gasket is seated flat before tightening the tensioner bolt to 25 Nm.'",translation,medium,medium,270,40,68,0,0,0,0,1,0,1,0.0,0.0,0.2,0.0,0.1087,0.0587,3856,2840,0.0,0.00266,0.2297,0.7631,REMOTE
translation_048,"Translate this poem by Charles Baudelaire from French to English, attempting to maintain both the rhyme scheme (AABB) and the melancholy tone: 'La sottise, l'erreur, le péché, la lésine, / Occupent nos esprits et travaillent nos corps, / Et nous alimentons nos aimables remords, / Comme les mendiants nourrissent leur vermine.'",translation,medium,medium,327,51,82,0,0,0,0,0,0,1,0.0,0.0,0.2,0.1,0.1216,0.0717,4293,2374,0.0,0.001285,0.3454,0.6202,REMOTE
translation_049,"Translate this legal non-disclosure agreement (NDA) clause from English to German, ensuring German civil code terms for breaches ('Vertragsstrafe') are referenced accurately: 'Any breach of confidentiality will subject the receiving party to immediate injunctive relief and liquidated damages.'",translation,medium,medium,294,38,74,0,0,0,0,0,0,2,0.5625,0.0,0.2,0.0,0.1144,0.2279,3765,2585,0.0,0.002605,0.1861,0.8421,REMOTE
translation_050,"Translate this product safety data sheet (MSDS) from English to Korean, preserving safety warnings, chemical notations, and emergency handling protocols: 'In case of contact with eyes, rinse immediately with plenty of water and seek medical advice. Do not breathe gas/fumes/vapor/spray.'",translation,medium,medium,287,40,72,0,0,0,0,0,0,1,0.1875,0.0,0.3,0.06,0.1125,0.1474,3795,2896,0.0,0.00181,0.1161,0.415,REMOTE
translation_051,"Translate this marketing brochure for a luxury hotel from English to Italian, adapting idioms and metaphors to evoke a sense of elegance in Italian: 'Indulge your senses in our sun-drenched terrace overlooking the rolling Tuscan hills, where time stands still.'",translation,medium,medium,261,40,66,0,0,0,0,0,1,1,0.0,0.0,0.2,0.0,0.1067,0.0585,3748,2681,0.0,0.002585,0.2061,0.8579,REMOTE
translation_052,"Translate this scientific abstract about gene editing from English to Russian, using standard academic terminology for CRISPR, double-strand breaks, and homology-directed repair.",translation,medium,medium,178,22,45,0,0,0,0,0,0,2,0.525,0.0,0.2,0.0,0.0838,0.2142,3408,2618,0.0,0.001742,0.1161,0.8571,REMOTE
translation_053,"Translate this diplomatic statement from French to English, preserving the nuanced, formal register and deliberate ambiguities: 'Nous restons engagés dans la recherche d'une solution pacifique, tout en restant vigilants face aux développements récents sur le terrain.'",translation,medium,medium,268,36,67,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.1077,0.0586,3039,2483,0.0,0.001767,0.2336,0.7521,REMOTE
translation_054,"Translate this system administration guide from English to Japanese, ensuring command line arguments and network config variables remain untranslated: 'Edit /etc/network/interfaces and append the following static IP configuration, then run systemctl restart networking.'",translation,medium,medium,270,33,68,1,0,0,0,0,0,1,0.0,0.0,0.3,0.0,0.1087,0.0837,3345,2616,0.0,0.00217,0.2128,0.8439,REMOTE
translation_055,"Translate this customer agreement from Spanish to English, ensuring accuracy in legal terms regarding jurisdiction: 'Para cualquier disputa derivada del presente contrato, las partes se someten expresamente a la jurisdiccion de los tribunales de Madrid.'",translation,medium,medium,254,35,64,0,0,0,0,0,0,2,0.375,0.0,0.2,0.0,0.1047,0.1709,3327,2649,0.0,0.00343,0.2618,0.82,REMOTE
translation_056,"Translate this clinical trial protocol summary from English to Traditional Chinese, focusing on eligibility criteria and primary outcome measures: 'Eligible participants must be aged 18 to 65 with a documented history of chronic hypertension. Primary endpoint is reduction in systolic blood pressure.'",translation,medium,medium,301,42,76,0,0,0,0,1,0,1,0.1875,0.0,0.2,0.12,0.1741,0.1346,3810,2452,0.0,0.00073,0.1407,0.2392,LOCAL
translation_057,"Translate this software license from German to English, ensuring terms like 'Gewährleistung' (warranty) and 'Haftungsausschluss' (disclaimer of liability) are rendered correctly according to US common law.",translation,medium,medium,205,26,52,0,0,0,0,0,0,1,0.1875,0.0,0.2,0.0,0.092,0.1136,3634,2469,0.0,0.00163,0.3449,0.9423,REMOTE
translation_058,"Translate this travel blog post from Portuguese to English, maintaining the casual, enthusiastic tone and local terms for regional foods and cultural customs.",translation,medium,medium,158,23,40,0,0,0,0,0,0,1,0.0,0.0,0.3,0.1,0.0776,0.0932,3355,2480,0.0,0.00136,0.4161,0.8912,REMOTE
translation_059,"Translate this patent claim regarding a battery structure from English to Japanese, using precise patent terminology: 'An electrode assembly comprising a positive electrode plate, a negative electrode plate, and a separator interposed therebetween.'",translation,medium,medium,249,33,63,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.1032,0.0583,3496,2846,0.0,0.001148,0.1161,0.1161,LOCAL
